Name	taxID	speciesTaxID	assembly_level	seq_rel_date	asm_name	FileName	DownLoadDate	NumberTotalContigs	NumberKeptContigs	NumberRemovedContigs
Synechococcus sp. WH 8109 strain_WH 8109	166314	166314	COMPLETE	2014/01/09	ASM16179v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Synechococcus sp. WH 8109 strain_WH 8109_ASM16179v2.fna.gz	2019-05-20T23:02:16.241058+02:00[Europe/Berlin]	0	0	0
Roseburia intestinalis L1-82 strain_L1-82	536231	166486	COMPLETE	2019/02/27	Roseburia intestinalis strain L1-82	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Roseburia intestinalis L1-82 strain_L1-82_Roseburia intestinalis strain L1-82.fna.gz	2019-05-20T23:02:19.588572+02:00[Europe/Berlin]	0	0	0
Thermobaculum terrenum ATCC BAA-798 strain_ATCC BAA-798	525904	166501	COMPLETE	2009/11/23	ASM2500v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Thermobaculum terrenum ATCC BAA-798 strain_ATCC BAA-798_ASM2500v1.fna.gz	2019-05-20T23:02:22.342298+02:00[Europe/Berlin]	0	0	0
Pseudoalteromonas translucida KMM 520 strain_KMM 520	1315283	166935	COMPLETE	2015/12/11	ASM146529v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Pseudoalteromonas translucida KMM 520 strain_KMM 520_ASM146529v1.fna.gz	2019-05-20T23:02:25.607767+02:00[Europe/Berlin]	0	0	0
Bradyrhizobium sp. ORS 3257 	167468	167468	COMPLETE	2018/05/23	BRAD3257	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Bradyrhizobium sp. ORS 3257 _BRAD3257.fna.gz	2019-05-20T23:02:30.160924+02:00[Europe/Berlin]	0	0	0
Ilyobacter polytropus DSM 2926 strain_DSM 2926	572544	167642	COMPLETE	2010/10/22	ASM16550v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Ilyobacter polytropus DSM 2926 strain_DSM 2926_ASM16550v1.fna.gz	2019-05-20T23:02:32.914286+02:00[Europe/Berlin]	0	0	0
Anaerolinea thermophila UNI-1 strain_UNI-1	926569	167964	COMPLETE	2011/01/24	ASM19967v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Anaerolinea thermophila UNI-1 strain_UNI-1_ASM19967v1.fna.gz	2019-05-20T23:02:35.878041+02:00[Europe/Berlin]	0	0	0
uncultured Termite group 1 bacterium phylotype Rs-D17 	471821	167965	COMPLETE	2008/03/18	ASM14602v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/uncultured Termite group 1 bacterium phylotype Rs-D17 _ASM14602v1.fna.gz	2019-05-20T23:02:38.616852+02:00[Europe/Berlin]	0	0	0
Candidatus Ishikawaella capsulata Mpkobe strain_Mpkobe	476281	168169	COMPLETE	2009/07/01	ASM82851v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Candidatus Ishikawaella capsulata Mpkobe strain_Mpkobe_ASM82851v1.fna.gz	2019-05-20T23:02:40.859186+02:00[Europe/Berlin]	0	0	0
Laribacter hongkongensis HLHK9 strain_HLHK9	557598	168471	COMPLETE	2009/04/14	ASM2102v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Laribacter hongkongensis HLHK9 strain_HLHK9_ASM2102v1.fna.gz	2019-05-20T23:02:43.545536+02:00[Europe/Berlin]	0	0	0
Laribacter hongkongensis strain_HLGZ1	168471	168471	COMPLETE	2017/07/05	ASM221505v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Laribacter hongkongensis strain_HLGZ1_ASM221505v1.fna.gz	2019-05-20T23:02:45.988436+02:00[Europe/Berlin]	0	0	0
Salinispora tropica CNB-440 strain_CNB-440	369723	168695	COMPLETE	2007/04/17	ASM1642v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Salinispora tropica CNB-440 strain_CNB-440_ASM1642v1.fna.gz	2019-05-20T23:02:48.625589+02:00[Europe/Berlin]	0	0	0
Salinispora arenicola CNS-205 strain_CNS-205	391037	168697	COMPLETE	2007/10/05	ASM1826v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Salinispora arenicola CNS-205 strain_CNS-205_ASM1826v1.fna.gz	2019-05-20T23:02:51.113721+02:00[Europe/Berlin]	0	0	0
Novosphingobium tardaugens NBRC 16725 strain_NBRC 16725	1219035	169176	COMPLETE	2018/12/04	ASM386034v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Novosphingobium tardaugens NBRC 16725 strain_NBRC 16725_ASM386034v1.fna.gz	2019-05-20T23:02:53.607784+02:00[Europe/Berlin]	0	0	0
Geobacillus lituanicus strain_N-3	169283	169283	COMPLETE	2017/08/08	ASM224360v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Geobacillus lituanicus strain_N-3_ASM224360v1.fna.gz	2019-05-20T23:02:56.043824+02:00[Europe/Berlin]	0	0	0
Corynebacterium aurimucosum ATCC 700975 	548476	169292	COMPLETE	2009/04/24	ASM2290v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Corynebacterium aurimucosum ATCC 700975 _ASM2290v1.fna.gz	2019-05-20T23:02:58.386244+02:00[Europe/Berlin]	0	0	0
Wolbachia endosymbiont of Folsomia candida strain_Berlin	169402	169402	COMPLETE	2018/06/25	ASM193175v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Wolbachia endosymbiont of Folsomia candida strain_Berlin_ASM193175v2.fna.gz	2019-05-20T23:03:01.062723+02:00[Europe/Berlin]	0	0	0
Paraburkholderia terricola strain_mHS1	169427	169427	COMPLETE	2018/07/20	ASM333082v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Paraburkholderia terricola strain_mHS1_ASM333082v1.fna.gz	2019-05-20T23:03:04.143811+02:00[Europe/Berlin]	0	0	0
Paraburkholderia hospita strain_DSM 17164	169430	169430	COMPLETE	2018/01/29	ASM290296v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Paraburkholderia hospita strain_DSM 17164_ASM290296v1.fna.gz	2019-05-20T23:03:06.955061+02:00[Europe/Berlin]	0	0	0
Paraburkholderia hospita strain_mHSR1	169430	169430	COMPLETE	2018/07/20	ASM333080v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Paraburkholderia hospita strain_mHSR1_ASM333080v1.fna.gz	2019-05-20T23:03:09.842359+02:00[Europe/Berlin]	0	0	0
Clostridium saccharobutylicum DSM 13864 strain_DSM 13864	1345695	169679	COMPLETE	2013/10/18	ASM47399v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Clostridium saccharobutylicum DSM 13864 strain_DSM 13864_ASM47399v1.fna.gz	2019-05-20T23:03:12.317364+02:00[Europe/Berlin]	0	0	0
Clostridium saccharobutylicum strain_NCP 200	169679	169679	COMPLETE	2017/02/17	ASM200328v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Clostridium saccharobutylicum strain_NCP 200_ASM200328v1.fna.gz	2019-05-20T23:03:15.521525+02:00[Europe/Berlin]	0	0	0
Clostridium saccharobutylicum strain_BAS_B3_SW_136	169679	169679	COMPLETE	2017/02/17	ASM200332v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Clostridium saccharobutylicum strain_BAS_B3_SW_136_ASM200332v1.fna.gz	2019-05-20T23:03:18.704745+02:00[Europe/Berlin]	0	0	0
Clostridium saccharobutylicum strain_NCP 258	169679	169679	COMPLETE	2017/02/17	ASM200336v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Clostridium saccharobutylicum strain_NCP 258_ASM200336v1.fna.gz	2019-05-20T23:03:21.772419+02:00[Europe/Berlin]	0	0	0
Clostridium saccharobutylicum strain_NCP 195	169679	169679	COMPLETE	2017/02/17	ASM200338v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Clostridium saccharobutylicum strain_NCP 195_ASM200338v1.fna.gz	2019-05-20T23:03:24.838103+02:00[Europe/Berlin]	0	0	0
Paenibacillus stellifer strain_DSM 14472	169760	169760	COMPLETE	2014/09/22	ASM75868v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Paenibacillus stellifer strain_DSM 14472_ASM75868v1.fna.gz	2019-05-20T23:03:28.104350+02:00[Europe/Berlin]	0	0	0
Staphylococcus pettenkoferi strain_FDAARGOS_288	170573	170573	COMPLETE	2018/03/02	ASM220880v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Staphylococcus pettenkoferi strain_FDAARGOS_288_ASM220880v2.fna.gz	2019-05-20T23:03:30.645093+02:00[Europe/Berlin]	0	0	0
Vibrio chagasii strain_ECSMB14107	170679	170679	COMPLETE	2019/01/15	ASM402254v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Vibrio chagasii strain_ECSMB14107_ASM402254v1.fna.gz	2019-05-20T23:03:33.933704+02:00[Europe/Berlin]	0	0	0
Mycoplasma anatis strain_NCTC 10156	171279	171279	COMPLETE	2018/07/01	ASM328506v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma anatis strain_NCTC 10156_ASM328506v1.fna.gz	2019-05-20T23:03:36.207349+02:00[Europe/Berlin]	0	0	0
Mycoplasma anatis strain_NCTC10156	171279	171279	COMPLETE	2019/01/29	57043_D01-3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma anatis strain_NCTC10156_57043_D01-3.fna.gz	2019-05-20T23:03:38.470493+02:00[Europe/Berlin]	0	0	0
Mycoplasma citelli strain_NCTC10181	171281	171281	COMPLETE	2019/01/29	57043_F01-3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma citelli strain_NCTC10181_57043_F01-3.fna.gz	2019-05-20T23:03:40.742577+02:00[Europe/Berlin]	0	0	0
Mycoplasma columborale strain_NCTC10179	171282	171282	COMPLETE	2019/01/29	57141_A01-3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma columborale strain_NCTC10179_57141_A01-3.fna.gz	2019-05-20T23:03:43.004804+02:00[Europe/Berlin]	0	0	0
Mycoplasma cynos C142 strain_C142	1246955	171284	COMPLETE	2012/12/12	ASM32872v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma cynos C142 strain_C142_ASM32872v1.fna.gz	2019-05-20T23:03:45.421292+02:00[Europe/Berlin]	0	0	0
Mycoplasma cynos strain_NCTC10142	171284	171284	COMPLETE	2019/01/29	50884_C01-3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma cynos strain_NCTC10142_50884_C01-3.fna.gz	2019-05-20T23:03:47.696532+02:00[Europe/Berlin]	0	0	0
Mycoplasma glycophilum strain_NCTC10194	171285	171285	COMPLETE	2019/01/29	51342_G01-3	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma glycophilum strain_NCTC10194_51342_G01-3.fna.gz	2019-05-20T23:03:49.955191+02:00[Europe/Berlin]	0	0	0
Tistrella mobilis KA081020-065 strain_KA081020-065	1110502	171437	COMPLETE	2012/12/05	ASM26445v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Tistrella mobilis KA081020-065 strain_KA081020-065_ASM26445v2.fna.gz	2019-05-20T23:03:52.515429+02:00[Europe/Berlin]	0	0	0
Mycoplasma ovis str. Michigan strain_Michigan	1415773	171632	COMPLETE	2013/12/16	ASM50824v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Mycoplasma ovis str. Michigan strain_Michigan_ASM50824v1.fna.gz	2019-05-20T23:03:54.652244+02:00[Europe/Berlin]	0	0	0
Thermodesulfatator indicus DSM 15286 strain_DSM 15286	667014	171695	COMPLETE	2011/06/10	ASM21779v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Thermodesulfatator indicus DSM 15286 strain_DSM 15286_ASM21779v1.fna.gz	2019-05-20T23:03:56.994193+02:00[Europe/Berlin]	0	0	0
Rothia aeria strain_JCM 11412	172042	172042	COMPLETE	2016/10/26	ASM235593v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Rothia aeria strain_JCM 11412_ASM235593v1.fna.gz	2019-05-20T23:03:59.339306+02:00[Europe/Berlin]	0	0	0
Elizabethkingia miricola strain_BM10	172045	172045	COMPLETE	2015/03/17	ASM95566v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Elizabethkingia miricola strain_BM10_ASM95566v1.fna.gz	2019-05-20T23:04:01.802005+02:00[Europe/Berlin]	0	0	0
Elizabethkingia miricola strain_EM798-26	172045	172045	COMPLETE	2017/10/16	ASM255777v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Elizabethkingia miricola strain_EM798-26_ASM255777v1.fna.gz	2019-05-20T23:04:04.257744+02:00[Europe/Berlin]	0	0	0
Paenibacillus kribbensis strain_AM49	172713	172713	COMPLETE	2017/08/03	ASM224041v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Paenibacillus kribbensis strain_AM49_ASM224041v1.fna.gz	2019-05-20T23:04:06.796999+02:00[Europe/Berlin]	0	0	0
Methylocystis rosea strain_GW6	173366	173366	COMPLETE	2018/12/02	ASM385549v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Methylocystis rosea strain_GW6_ASM385549v1.fna.gz	2019-05-20T23:04:09.475227+02:00[Europe/Berlin]	0	0	0
Gemmatimonas aurantiaca T-27 strain_T-27	379066	173480	COMPLETE	2009/04/01	ASM1030v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Gemmatimonas aurantiaca T-27 strain_T-27_ASM1030v1.fna.gz	2019-05-20T23:04:12.040445+02:00[Europe/Berlin]	0	0	0
Candidatus Kuenenia stuttgartiensis 	174633	174633	COMPLETE	2017/10/22	Kuenenia stuttgartiensis MBR1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Candidatus Kuenenia stuttgartiensis _Kuenenia stuttgartiensis MBR1.fna.gz	2019-05-20T23:04:14.541702+02:00[Europe/Berlin]	0	0	0
Pseudoalteromonas agarivorans DSM 14585 strain_DSM 14585	1312369	176102	COMPLETE	2017/09/18	ASM231085v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Pseudoalteromonas agarivorans DSM 14585 strain_DSM 14585_ASM231085v1.fna.gz	2019-05-20T23:04:17.123817+02:00[Europe/Berlin]	0	0	0
Pseudoalteromonas agarivorans strain_Hao 2018	176102	176102	COMPLETE	2018/10/22	ASM366879v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Pseudoalteromonas agarivorans strain_Hao 2018_ASM366879v1.fna.gz	2019-05-20T23:04:19.618254+02:00[Europe/Berlin]	0	0	0
Pseudothermotoga lettingae TMO strain_TMO	416591	177758	COMPLETE	2007/09/18	ASM1786v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Pseudothermotoga lettingae TMO strain_TMO_ASM1786v1.fna.gz	2019-05-20T23:04:21.960035+02:00[Europe/Berlin]	0	0	0
Leptospirillum ferriphilum ML-04 strain_ML-04	1048260	178606	COMPLETE	2012/09/25	ASM29923v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Leptospirillum ferriphilum ML-04 strain_ML-04_ASM29923v1.fna.gz	2019-05-20T23:04:24.300607+02:00[Europe/Berlin]	0	0	0
Leptospirillum ferriphilum YSK strain_YSK	1441628	178606	COMPLETE	2014/05/27	ASM69597v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Leptospirillum ferriphilum YSK strain_YSK_ASM69597v1.fna.gz	2019-05-20T23:04:26.648113+02:00[Europe/Berlin]	0	0	0
Carboxydocella thermautotrophica strain_019	178899	178899	COMPLETE	2018/04/10	ASM304720v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Carboxydocella thermautotrophica strain_019_ASM304720v1.fna.gz	2019-05-20T23:04:29.074035+02:00[Europe/Berlin]	0	0	0
Carboxydocella thermautotrophica strain_41	178899	178899	COMPLETE	2018/04/17	ASM305449v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Carboxydocella thermautotrophica strain_41_ASM305449v1.fna.gz	2019-05-20T23:04:31.540606+02:00[Europe/Berlin]	0	0	0
Alicycliphilus denitrificans BC strain_BC	596153	179636	COMPLETE	2011/01/07	ASM17901v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Alicycliphilus denitrificans BC strain_BC_ASM17901v2.fna.gz	2019-05-20T23:04:34.014017+02:00[Europe/Berlin]	0	0	0
Alicycliphilus denitrificans K601 strain_K601	596154	179636	COMPLETE	2011/04/19	ASM20464v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Alicycliphilus denitrificans K601 strain_K601_ASM20464v1.fna.gz	2019-05-20T23:04:36.473932+02:00[Europe/Berlin]	0	0	0
Delftia tsuruhatensis strain_CM13	180282	180282	COMPLETE	2016/10/06	ASM175322v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Delftia tsuruhatensis strain_CM13_ASM175322v1.fna.gz	2019-05-20T23:04:39.148997+02:00[Europe/Berlin]	0	0	0
Desulfococcus oleovorans Hxd3 strain_Hxd3	96561	181663	COMPLETE	2007/10/19	ASM1840v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Desulfococcus oleovorans Hxd3 strain_Hxd3_ASM1840v1.fna.gz	2019-05-20T23:04:41.615225+02:00[Europe/Berlin]	0	0	0
Pseudodesulfovibrio aespoeensis Aspo-2 strain_Aspo-2	643562	182210	COMPLETE	2011/01/04	ASM17691v2	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Pseudodesulfovibrio aespoeensis Aspo-2 strain_Aspo-2_ASM17691v2.fna.gz	2019-05-20T23:04:44.197254+02:00[Europe/Berlin]	0	0	0
Erwinia billingiae Eb661 strain_Eb661	634500	182337	COMPLETE	2010/06/22	ASM19661v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Erwinia billingiae Eb661 strain_Eb661_ASM19661v1.fna.gz	2019-05-20T23:04:46.703375+02:00[Europe/Berlin]	0	0	0
Kribbella flavida DSM 17836 strain_DSM 17836	479435	182640	COMPLETE	2010/01/13	ASM2434v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Kribbella flavida DSM 17836 strain_DSM 17836_ASM2434v1.fna.gz	2019-05-20T23:04:49.591145+02:00[Europe/Berlin]	0	0	0
Oceanobacillus iheyensis HTE831 strain_HTE831	221109	182710	COMPLETE	2004/02/19	ASM1124v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Oceanobacillus iheyensis HTE831 strain_HTE831_ASM1124v1.fna.gz	2019-05-20T23:04:52.053438+02:00[Europe/Berlin]	0	0	0
Oceanobacillus iheyensis strain_CHQ24	182710	182710	COMPLETE	2018/03/27	ASM301998v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Oceanobacillus iheyensis strain_CHQ24_ASM301998v1.fna.gz	2019-05-20T23:04:54.646761+02:00[Europe/Berlin]	0	0	0
Clostridium isatidis strain_DSM 15098	182773	182773	COMPLETE	2017/09/05	ASM228549v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Clostridium isatidis strain_DSM 15098_ASM228549v1.fna.gz	2019-05-20T23:04:57.024165+02:00[Europe/Berlin]	0	0	0
Proteus hauseri strain_15H5D-4a	183417	183417	COMPLETE	2019/01/29	ASM411697v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Proteus hauseri strain_15H5D-4a_ASM411697v1.fna.gz	2019-05-20T23:04:59.527605+02:00[Europe/Berlin]	0	0	0
Thermodesulfobium narugense DSM 14796 strain_DSM 14796	747365	184064	COMPLETE	2011/05/05	ASM21239v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Thermodesulfobium narugense DSM 14796 strain_DSM 14796_ASM21239v1.fna.gz	2019-05-20T23:05:01.865265+02:00[Europe/Berlin]	0	0	0
Corallococcus coralloides DSM 2259 strain_DSM 2259	1144275	184914	COMPLETE	2012/03/20	ASM25529v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Corallococcus coralloides DSM 2259 strain_DSM 2259_ASM25529v1.fna.gz	2019-05-20T23:05:04.602517+02:00[Europe/Berlin]	0	0	0
Corallococcus coralloides strain_B035	184914	184914	COMPLETE	2019/01/24	ASM410441v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Corallococcus coralloides strain_B035_ASM410441v1.fna.gz	2019-05-20T23:05:07.301868+02:00[Europe/Berlin]	0	0	0
Desulfovibrio magneticus RS-1 strain_RS-1	573370	184917	COMPLETE	2009/06/11	ASM1066v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Desulfovibrio magneticus RS-1 strain_RS-1_ASM1066v1.fna.gz	2019-05-20T23:05:09.785322+02:00[Europe/Berlin]	0	0	0
Butyrivibrio hungatei strain_MB2003	185008	185008	COMPLETE	2016/10/31	ASM185800v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Butyrivibrio hungatei strain_MB2003_ASM185800v1.fna.gz	2019-05-20T23:05:12.234069+02:00[Europe/Berlin]	0	0	0
Paludibacter propionicigenes WB4 strain_WB4	694427	185300	COMPLETE	2010/11/23	ASM18313v1	/projects1/users/huebler/database_analysis_pipeline/test_bacteria_download2/bacteria/Paludibacter propionicigenes WB4 strain_WB4_ASM18313v1.fna.gz	2019-05-20T23:05:14.708970+02:00[Europe/Berlin]	0	0	0
